appid,name,price_usd,release_year,short_desc,developers,publishers,genres_official,user_tags,review_summary,review_count,avg_playtime,med_playtime
779090,Umfend,9.99,2018,"The glass sphere burst in the night of 1996. The world of distortion opened its gates and took away from you someone very important. However, in 2005, the past emerges again to hunt you once more. An atmospheric horror about love and time.",AIHASTO,Volens Nolens Games,Adventure|Indie,Indie|Adventure|Horror|Psychological Horror|First-Person|Surreal|Anime|Romance|Dating Sim|Mystery|Atmospheric|Story Rich|Controller|Singleplayer|Puzzle|Cute|Hidden Object|Modern|Thriller|Beautiful,Very Positive,25,68,68
779100,Daemonical,12.99,2018,"Having ended up on an remote and abandoned island, you find yourself in a life and death battle against an evil coming straight from perdition. With each of your four friends possibly being a bone chilling demonic entity that will try to slaughter the rest of the group - who can you trust?",Fearem,Gamifier,Action|Indie|Early Access,Indie|Early Access|Horror|Action|Gore|Violent|Survival Horror|Multiplayer|First-Person|Third Person|Open World,Mixed,57,0,0
778490,Contagion VR: Outbreak Demo,0.0,2018,"Built exclusively for VR, Contagion VR: Outbreak will immerse you in the middle of a zombie apocalypse! Relive the stories of multiple survivors, team up with your friends in any of our cooperative multiplayer modes, or test your skills against other players in one of our PVP modes![h1]This demo is single-player only.[/h2]","Monochrome, Inc","Monochrome, Inc",Action|Indie,Indie|VR|Zombies|Action|Adventure|Simulation|Survival Horror|Gore|Horror|Violent|Post-apocalyptic|FPS|First-Person|Survival|Open World|Shooter|Driving|Funny|Singleplayer|Early Access,Mixed,638,0,0
778550,Nazi Elimination,4.99,2018,"Nazi Elimination is a hardcore fps. Buy guns and ammo in the store, use them to kill nazis.",ReverseGames,ReverseGames,Action|Casual,Action|Casual|FPS|World War II|Sandbox|Horror|Psychological Horror|Singleplayer|Shooter|Violent|Nudity|Sexual Content,Mostly Negative,17,0,0
778390,Corpse Party: Book of Shadows,14.99,2018,"An anthology series that serves as a Corpse Party sequel, prequel, midquel, and alternate universe tale all in one. Rejoin old friends for a deeper dive into the haunted halls of Heavenly Host Elementary...",MAGES. Inc.|5pb.,"XSEED Games|Marvelous USA, Inc.",Adventure,Horror|Gore|Violent|Visual Novel|Anime|Adventure|RPGMaker|Pixel Graphics|Point & Click|Psychological Horror|Dark|Story Rich|JRPG|RPG|Singleplayer|Survival Horror|Choices Matter|Indie|Multiple Endings|Puzzle,Very Positive,423,941,1881
778400,Corpse Party: Sweet Sachiko's Hysteric Birthday Bash,19.99,2019,"Vengeful spirit Sachiko Shinozaki is having a birthday bash, and the lovable cast of damned souls from the Corpse Party series is invited! Join the revelers as they do their best to keep Sachiko happy and survive her twisted games in this midquel to Corpse Party and Corpse Party: Book of Shadows.",MAGES. Inc.|5pb.,"XSEED Games|Marvelous USA, Inc.",Adventure,Gore|Violent|Adventure|Visual Novel|Anime|Horror|Comedy|Sexual Content,Very Positive,172,1185,1185
777680,Nekomew's Potty Trouble Demo,0.0,2018,Nekomew’s Potty Trouble is a one player rhythmic videogame.You must help Nekomew get to the toilet before he pisses on himself! As you progress in the game the difficulty will rise and new monsters will appear trying to stop him.♫ Follow the music and you will make it!,Pikewin,Pikewin,Indie,Indie|Horror|Rhythm|Cute|Psychological Horror,Very Positive,75,0,0
777670,Okinawa Rush,9.75,2021,"Take on the role of the martial arts master Hiro, Meilin, or Shin as they face off in a desperate fight for their lives against the Black Mantis clan. DOUBLE THE MAYHEM: Bring a friend and battle against ninjas, demons, and more in the 2-player local co-op mode of this action-adventure platformer.",Sokaikan ltd,Sokaikan ltd,Action|Adventure|Indie,Beat 'em up|2D Platformer|Side Scroller|2D Fighter|Martial Arts|Arcade|Ninja|2D|RPG|Action|Metroidvania|Hack and Slash|Co-op|PvE|Adventure|Platformer|Action-Adventure|Pixel Graphics|Horror|Controller,Very Positive,106,46,46
777200,KOEWOTAYORINI SP / 声之寄托SP,1.99,2018,Escape by means of &quot;Voice&quot;! The second installment of the new feeling puzzle and escape game! You are being held in a room that you haven't been to before. The only thing you can do is using telephone to ask for hint from a cooperator.,あみそ組,Pujia8 Studio|Gamera Game,Adventure|Indie|RPG,Adventure|Anime|Indie|RPG|Visual Novel|Puzzle|Horror|Story Rich|Funny|Multiple Endings|Memes|Dark Comedy|Gore|Mystery|Singleplayer|Atmospheric|Psychological Horror|Survival Horror|Dark|Violent,Very Positive,188,0,0
777240,Tren0,0.89,2018,A pixel game that contains some puzzles. It tells a story about five strangers who were trapped on a mysterious train.,Bubble,INDIECN,Adventure|Casual|Indie|RPG,Horror|RPG|Multiple Endings|Thriller|Psychological Horror|Pixel Graphics|Puzzle|Atmospheric|2D|Drama|Story Rich|Fantasy|Surreal|Soundtrack|Simulation|Singleplayer|Great Soundtrack|RPGMaker|Interactive Fiction|Difficult,Mostly Positive,202,0,0
777390,Flyout,19.99,2023,Build and fly realistic aircraft. Use free-form fuselage and wing editor tools and tune your engines to recreate aircraft from any era or design your own.,Stonext Games,Stonext Games,Indie|Simulation|Early Access,Simulation|Sandbox|Flight|Building|Jet|Physics|3D|Immersive Sim|Military|Psychological Horror|Science|Early Access|Indie|Singleplayer|Procedural Generation|Realistic|Multiplayer,Mostly Positive,31,629,629
776970,Scary new year,8.99,2018,"In &quot;Scary NEW YEAR&quot; you try to escape after waking up in the Dark Hell. StoryYou were just celebrating the New Year with your friends and had a drink too many. Your memory of the day is fuzzy at best, only the strong flavour of your last drink lingers on. You wake up in the middle of nowhere.",SimplexGameStudio,SimplexGameStudio,Action|Adventure|Casual,Action|Adventure|Gore|Violent|Horror|Walking Simulator|FPS|3D|First-Person|Atmospheric|Dark|Psychological Horror|Survival Horror|Zombies|Open World|Singleplayer|Casual|Co-op|Multiplayer,2 user reviews,,0,0
776960,Mouse (Sneaking),0.99,2018,"In this runner game, you play as a mouse who has stolen cheese as much as you can.",Easy game,Game for people,Action|Adventure|Casual|Indie,Action|Casual|Indie|Adventure|Psychological Horror|Horror|Story Rich,Very Positive,12,134,205
776490,永遠消失的幻想鄉 ～ The Disappearing of Gensokyo,10.99,2018,"&quot;The Disappearing of Gensokyo&quot; is a Touhou Project doujin game from MyACG Studio, a Chinese doujin game fan circle. We have re-imagined Touhou as an ARPG, creating this &quot;Danmaku-Shooting-ARPG&quot;. We hope this game will be a good experience for those who are both new and knowledgeable of Touhou!",MyACG Studio,MyACG Studio,Action|Adventure|Indie|RPG,Anime|Bullet Hell|Female Protagonist|Faith|Cute|Action|RPG|Indie|Adventure|Singleplayer|JRPG|Difficult|Shooter|Memes|Twin Stick Shooter|Top-Down Shooter|Fantasy|Hack and Slash|Great Soundtrack|Psychological Horror,Very Positive,"2,963",446,159
776340,Gay World,0.99,2018,"2 Minigames - In 1 mode you play as a officer Gaypolice who must arrest all straight people. In 2 modes you play as a straight person, travelling to GAYLAG, where you need to squat on bottles.","Nikita ""Ghost_RUS""",Ghost_RUS Games,Casual|Indie|Simulation,Simulation|LGBTQ+|Indie|Casual|Sexual Content|Psychological Horror|Memes|Nudity|Anime,Very Positive,10,121,139
776580,Abasralsa,0.99,2018,Find out the story of a simple crazy Vlad who lies on his bed imagines a crazy journey.,Green-eyed Taxi,Narko Games,Action|Adventure,Violent|Gore|Action|Adventure|Psychological Horror|Horror|Nudity|Indie|Casual,Mostly Positive,409,2,2
775860,Midnightland,3.99,2018,"Explore, shoot, collect and kill in Midnightland™ a retro style B-movie horror amusement park that is constantly evolving.",Lorag Games,Lorag Games,Action|Indie|Early Access,Action|Indie|Early Access|Violent|Sexual Content|Horror|Third-Person Shooter|Retro,Mixed,18,0,0
776100,One Night On The Road,2.39,2018,"One Night On the Road is a quest in which You have to play as a character who has run out of fuel in the car. And now you have to find fuel in a small town. During the search, you can learn about the mysterious history of a resident of the city.",Beyter Games Studio,Beyter Games Studio,Adventure,Adventure|First-Person|Point & Click|Mystery|Puzzle|Exploration|Action|Action-Adventure|3D|Hidden Object|Cinematic|Singleplayer|Cute|Nature|Split Screen|Realistic|Multiplayer|Stylized|Logic|Survival Horror,4 user reviews,,0,0
775520,Animals Memory: Dinosaurs,3.99,2018,Animals Memory: Dinosaurs is a card game with pictures of different dinosaurs that will test your memory. The aim of the game is to find pairs of cards.,Laush Dmitriy Sergeevich,Laush Studio,Casual|Indie,Casual|Indie|Dinosaurs|Puzzle|Logic|Relaxing|Singleplayer|Atmospheric|Card Game|Tabletop|Clicker|Trading Card Game|Hidden Object|2D|World War II|Family Friendly|Psychological Horror|Cold War|Horror|Female Protagonist,Positive,46,0,0
775620,Fight or Flight,0.0,2020,"Battle Royale and Extraction that blends PvP and PvE, You are a operative that will drop into the infected region and attempt to recover artifacts and eradicate the infected.Each player is pitted against Zombies, Monsters and each other. Online or Single player for practice with bots!",Outer Planet Studios,Outer Planet Studios,Action|Indie|Free To Play|Early Access,Horror|FPS|Survival Horror|PvP|PvE|Battle Royale|Shooter|First-Person|Post-apocalyptic|Action|Zombies|Military|Atmospheric|Dark|Multiplayer|Early Access|Singleplayer|Violent|Free to Play|Gore,Mostly Positive,142,0,0
774811,YUMENIKKI -DREAM DIARY-,19.99,2018,"As long as I have dreams in my heart, I can never escape. I can never awaken from my dreams. Maybe if I follow the dream just past this doorway, then someday I can wake up again...",KADOKAWA CORPORATION|Active Gaming Media Inc.,PLAYISM,Action|Adventure|Indie,Exploration|Puzzle Platformer|Puzzle|Female Protagonist|Platformer|2.5D|Horror|Psychological Horror|Cute|Story Rich|Surreal|Action|Anime|Atmospheric|Stealth|Dystopian|Dark|Adventure|Singleplayer|Action-Adventure,Mostly Positive,10,10,10
774541,"Species: Artificial Life, Real Evolution",16.79,2018,"Play with evolution! Species: ALRE is a scientifically-grounded, emergent simulation of natural selection. Creatures evolve and speciate in response to in-game mutation and selection forces, allowing you to experience and tinker with evolution in real-time.",Quasar,Quasar,Simulation|Early Access,Simulation|Sandbox|Early Access|Science|God Game|Experimental|Indie|Real-Time with Pause|Singleplayer|Relaxing|Strategy|Management|Real-Time|Education|Psychological Horror|Open World|Realistic,Mostly Positive,923,945,1272
774221,Nekomew's Potty Trouble,3.99,2018,Nekomew’s Potty Trouble is a one player rhythmic videogame.You must help Nekomew get to the toilet before he pisses on himself! As you progress in the game the difficulty will rise and new monsters will appear trying to stop him.♫ Follow the music and you will make it! ♫,Pikewin,Pikewin,Indie,Indie|Horror|Rhythm|Cute|Psychological Horror,Very Positive,75,0,0
774321,STARBO - The Story of Leo Cornell,4.99,2018,"STARBO tells you the story of a dead man's journey through a mysteriously blue world filled with strange messages and beings all trying to tell you a story, the story of Leo Cornell.",Diax Arts,Diax Arts,Action|Adventure|Indie,Indie|Adventure|Action|Gore|Horror|Story Rich|Atmospheric|Singleplayer|Great Soundtrack|Mystery|Robots|Casual|Surreal|Puzzle|Psychological Horror|Exploration|First-Person|Abstract|Violent|Dark,Mixed,88,0,0
774361,Blasphemous,24.99,2019,"Blasphemous is a brutal action-platformer with skilled hack’n slash combat set in the nightmare world of Cvstodia. Explore, upgrade your abilities, and perform savage executions on the hordes of enemies that stand between you and your quest to break eternal damnation.",The Game Kitchen,Team17,Action|Adventure|Indie,Metroidvania|Pixel Graphics|Souls-like|Dark Fantasy|Gore|2D|Violent|Action|Indie|Difficult|Platformer|Singleplayer|Blood|Adventure|Gothic|Horror|Lore-Rich|Great Soundtrack|Side Scroller|Nudity,Very Positive,608,611,190
773180,Glukhovo,,announced,"Sometimes, regrets come too late. When you're over 40, you start to rethink your life. You remember people and events that completely changed you. I will tell you 7 stories that happened to me in childhood, after which I became a different person.",KomKon Studio,KomKon Studio,Action|Adventure|Indie,Horror|Walking Simulator|Action|First-Person|3D|Puzzle|Realistic|Exploration|Psychological Horror|Surreal|Story Rich|Open World|Adventure|Cinematic|Psychedelic|Survival|Old School|Indie|Thriller|Survival Horror,,,0,0
773310,Spook Inspectors Investigate Morleyville Mall Demo,0.0,2018,You are an aspiring paranormal investigator eager to join the Spook Inspectors Paranormal Society.,StarvingIndieDeveloper,StarvingIndieDeveloper,Free To Play,Action|Indie|Early Access|Strategy|Funny|Horror,9 user reviews,,0,0
773420,Panacea: Last Will,3.99,2018,"Panacea: Last Will (Chapter 1) is an Amnesia-like survival horror game with lots of notes, flashbacks and a storyline to tell you about what's going on, as well as monsters ready to tear you apart at first sight!",Horrendous Games,Horrendous Games,Nudity|Violent|Indie,Violent|Nudity|Indie|Survival Horror,Mixed,18,0,0
773460,Pupil: Wandering VR,9.99,2019,"Pupil : Wandering is an Asian-style horror VR game. The game focuses on an immersive horror atmosphere. All key items and game hints can only be found using the &quot;Moon Lantern&quot;, a main feature that brings to light an extraordinary and truly terrifying experience.",Spoon Network,Spoon Network,Adventure|Indie|Early Access,Horror|Adventure|Early Access|VR|Indie,Mixed,116,0,0
773090,Lucid Dream,4.99,2018,"Lucid Dream is the story of little Lucy, who goes on an adventure into the world of dreams with the mission to save her mother.",Dali Games,Dali Games,Adventure|Indie,Indie|Female Protagonist|Adventure|Psychological Horror|Dark|Psychological|Surreal|Puzzle|Dark Fantasy|Point & Click|2D|Singleplayer|Horror|Hand-drawn|Mystery|Atmospheric|Great Soundtrack|Third Person|Story Rich|Casual,Very Positive,187,0,0
772670,Beyond the Invisible: Darkness Came,8.99,2018,"Play this Hidden Object Adventure Game with strong characters, old style cartoonish graphics, a bonus chapter, and a sublime story line which will enchant you to the end. Take the role of a persistent detective, solve puzzles, play minigames and unveil the secret of the people of this magic location",Graphium Studio,Denda Games,Adventure|Casual|Indie|Strategy,Adventure|Strategy|Hidden Object|Point & Click|Puzzle|Action-Adventure|Visual Novel|Clicker|Exploration|Collectathon|Hand-drawn|Noir|Horror|Dark|Mystery|Investigation|Survival Horror|Controller|Story Rich|Singleplayer,Mixed,16,0,0
